"N"	"gene"	"beta"	"pval"	"varexp"
"gene150906"	43434	"Sult2a-ps3"	NA	NA	NA
"gene150907"	43435	"Sult2a-ps4"	NA	NA	NA
"gene150908"	43436	"Sult2a1"	NA	NA	NA
"gene150909"	43437	"Sult2a2"	-0.050759180429684	0.966478885082671	0.0077450136370876
"gene150910"	43438	"Sult2a3"	NA	NA	NA
"gene150911"	43439	"Sult2a4"	NA	NA	NA
"gene150912"	43440	"Sult2a5"	NA	NA	NA
"gene150913"	43441	"Sult2a6"	NA	NA	NA
"gene150914"	43442	"Sult2a7"	NA	NA	NA
"gene150915"	43443	"Sult2a8"	NA	NA	NA
"gene150916"	43444	"Sult2b1"	NA	NA	NA
"gene150917"	43445	"Sult3a1"	-0.099717607951322	0.00859196509304824	0.680105385787563
"gene150918"	43446	"Sult3a2"	NA	NA	NA
"gene150919"	43447	"Sult4a1"	NA	NA	NA
"gene150920"	43448	"Sult5a1"	NA	NA	NA
"gene150921"	43449	"Sult6b1"	NA	NA	NA
"gene150922"	43450	"Sult6b2"	NA	NA	NA
"gene150923"	43451	"Sumf1"	NA	NA	NA
"gene150924"	43452	"Sumf2"	NA	NA	NA
"gene150925"	43453	"Sumo1"	11.6278500375063	0.00639711583586298	0.40712539500252
"gene150926"	43454	"Sumo2"	NA	NA	NA
"gene150927"	43455	"Sumo3"	NA	NA	NA
"gene150928"	43456	"Sun1"	NA	NA	NA
"gene150929"	43457	"Sun2"	NA	NA	NA
"gene150930"	43458	"Sun3"	NA	NA	NA
"gene150931"	43459	"Sun5"	NA	NA	NA
"gene150932"	43460	"Suox"	NA	NA	NA
"gene150933"	43461	"Supt16"	-4.78638667632153	1	0
"gene150934"	43462	"Supt20"	NA	NA	NA
"gene150935"	43463	"Supt20-ps"	NA	NA	NA
"gene150936"	43464	"Supt3"	NA	NA	NA
"gene150937"	43465	"Supt4a"	NA	NA	NA
"gene150938"	43466	"Supt4b"	NA	NA	NA
"gene150939"	43467	"Supt5"	NA	NA	NA
"gene150940"	43468	"Supt6"	NA	NA	NA
"gene150941"	43469	"Supt7l"	-16.7324602174665	0.323551980910742	0.182487053803979
"gene150942"	43470	"Supv3l1"	NA	NA	NA
"gene150943"	43471	"Surf1"	NA	NA	NA
"gene150944"	43472	"Surf2"	NA	NA	NA
"gene150945"	43473	"Surf4"	NA	NA	NA
"gene150946"	43474	"Surf6"	NA	NA	NA
"gene150947"	43475	"Susd1"	NA	NA	NA
"gene150948"	43476	"Susd2"	NA	NA	NA
"gene150949"	43477	"Susd3"	14.5989511904681	0.877973994482874	0.0241823962586918
"gene150950"	43478	"Susd4"	NA	NA	NA
"gene150951"	43479	"Susd5"	NA	NA	NA
"gene150952"	43480	"Susd6"	NA	NA	NA
"gene150953"	43481	"Suv39h1"	NA	NA	NA
"gene150954"	43482	"Suv39h2"	NA	NA	NA
"gene150955"	43483	"Suz12"	NA	NA	NA
"gene150956"	43484	"Sv2a"	NA	NA	NA
"gene150957"	43485	"Sv2b"	1.8938190040433	0.3082105858373	0.170383612818332
"gene150958"	43486	"Sv2c"	NA	NA	NA
"gene150959"	43487	"Sva"	NA	NA	NA
"gene150960"	43488	"Sval1"	NA	NA	NA
"gene150961"	43489	"Sval2"	NA	NA	NA
"gene150962"	43490	"Sval3"	NA	NA	NA
"gene150963"	43491	"Svbp"	NA	NA	NA
"gene150964"	43492	"Svep1"	NA	NA	NA
"gene150965"	43493	"Svet1"	-0.0452757226301852	0.630453433698626	0.0887804691359811
"gene150966"	43494	"Svil"	NA	NA	NA
"gene150967"	43495	"Svip"	NA	NA	NA
"gene150968"	43496	"Svop"	NA	NA	NA
"gene150969"	43497	"Svopl"	NA	NA	NA
"gene150970"	43498	"Svs1"	NA	NA	NA
"gene150971"	43499	"Svs2"	NA	NA	NA
"gene150972"	43500	"Svs3a"	NA	NA	NA
"gene150973"	43501	"Svs3b"	0.0222011336910821	0.798901014647216	0.0404426542228614
"gene150974"	43502	"Svs4"	NA	NA	NA
"gene150975"	43503	"Svs5"	NA	NA	NA
"gene150976"	43504	"Svs6"	NA	NA	NA
"gene150977"	43505	"Swap70"	NA	NA	NA
"gene150978"	43506	"Swi5"	NA	NA	NA
"gene150979"	43507	"Swsap1"	NA	NA	NA
"gene150980"	43508	"Swt1"	NA	NA	NA
"gene150981"	43509	"Syap1"	-1.07345845354541	0.0632322964530723	0.298546819266255
"gene150982"	43510	"Sybu"	NA	NA	NA
"gene150983"	43511	"Syce1"	NA	NA	NA
"gene150984"	43512	"Syce1l"	NA	NA	NA
"gene150985"	43513	"Syce2"	NA	NA	NA
"gene150986"	43514	"Syce3"	NA	NA	NA
"gene150987"	43515	"Sycn"	NA	NA	NA
"gene150988"	43516	"Sycp1"	NA	NA	NA
"gene150989"	43517	"Sycp1-ps1"	0.0651701665459812	0.999999904884748	0
"gene150990"	43518	"Sycp2"	NA	NA	NA
"gene150991"	43519	"Sycp2l"	NA	NA	NA
"gene150992"	43520	"Sycp3"	NA	NA	NA
"gene150993"	43521	"Syde1"	NA	NA	NA
"gene150994"	43522	"Syde2"	NA	NA	NA
"gene150995"	43523	"Syf2"	NA	NA	NA
"gene150996"	43524	"Syk"	NA	NA	NA
"gene150997"	43525	"Sympk"	4.41833941225307	0.00242023467704872	0.513862023845046
"gene150998"	43526	"Syn1"	NA	NA	NA
"gene150999"	43527	"Syn2"	NA	NA	NA
"gene151000"	43528	"Syn3"	NA	NA	NA
"gene151001"	43529	"Syna"	NA	NA	NA
"gene151003"	43530	"Sync"	NA	NA	NA
"gene151004"	43531	"Syncrip"	NA	NA	NA
"gene151005"	43532	"Syndig1"	NA	NA	NA
"gene151006"	43533	"Syndig1l"	0.506165513677334	0.944991540368956	0.0086279261790713
"gene151007"	43534	"Syne1"	NA	NA	NA
"gene151008"	43535	"Syne2"	NA	NA	NA
"gene151009"	43536	"Syne3"	NA	NA	NA
"gene151010"	43537	"Syne4"	NA	NA	NA
"gene151011"	43538	"Syngap1"	NA	NA	NA
"gene151012"	43539	"Syngr1"	NA	NA	NA
"gene151013"	43540	"Syngr2"	NA	NA	NA
"gene151014"	43541	"Syngr3"	-0.246198406951484	1	0
"gene151015"	43542	"Syngr4"	NA	NA	NA
"gene151016"	43543	"Synj1"	NA	NA	NA
"gene151017"	43544	"Synj2"	NA	NA	NA
"gene151018"	43545	"Synj2bp"	NA	NA	NA
"gene151019"	43546	"Synm"	NA	NA	NA
"gene151020"	43547	"Synpo"	NA	NA	NA
"gene151021"	43548	"Synpo2"	NA	NA	NA
"gene151022"	43549	"Synpo2l"	-0.094888685582108	0.914763561579948	0.0230645982994584
"gene151023"	43550	"Synpr"	NA	NA	NA
"gene151024"	43551	"Synrg"	NA	NA	NA
"gene151025"	43552	"Syp"	NA	NA	NA
"gene151026"	43553	"Sypl"	NA	NA	NA
"gene151027"	43554	"Sypl2"	NA	NA	NA
"gene151028"	43555	"Sys1"	NA	NA	NA
"gene151029"	43556	"Syt1"	NA	NA	NA
"gene151030"	43557	"Syt10"	0.102099927588704	1	0
"gene151031"	43558	"Syt11"	NA	NA	NA
"gene151032"	43559	"Syt12"	NA	NA	NA
"gene151033"	43560	"Syt13"	NA	NA	NA
"gene151034"	43561	"Syt14"	NA	NA	NA
"gene151035"	43562	"Syt15"	NA	NA	NA
"gene151036"	43563	"Syt16"	NA	NA	NA
"gene151037"	43564	"Syt17"	NA	NA	NA
"gene151038"	43565	"Syt2"	0.0811006517016653	1	1.68572579977613e-19
"gene151039"	43566	"Syt3"	NA	NA	NA
"gene151040"	43567	"Syt4"	NA	NA	NA
"gene151041"	43568	"Syt5"	NA	NA	NA
"gene151042"	43569	"Syt6"	NA	NA	NA
"gene151043"	43570	"Syt7"	NA	NA	NA
"gene151044"	43571	"Syt8"	NA	NA	NA
"gene151045"	43572	"Syt9"	NA	NA	NA
"gene151046"	43573	"Sytl1"	-19.6439089597544	4.5225959943245e-14	0.939102133858164
"gene151047"	43574	"Sytl2"	NA	NA	NA
"gene151048"	43575	"Sytl3"	NA	NA	NA
"gene151049"	43576	"Sytl4"	NA	NA	NA
"gene151050"	43577	"Sytl5"	NA	NA	NA
"gene151051"	43578	"Syvn1"	NA	NA	NA
"gene151052"	43579	"Szrd1"	NA	NA	NA
"gene151053"	43580	"Szt2"	NA	NA	NA
"gene151054"	43581	"T"	0.00962588359388091	0.754177887569194	0.0445743061493231
"gene151055"	43582	"T2"	NA	NA	NA
"gene151056"	43583	"Taar1"	NA	NA	NA
"gene151057"	43584	"Taar2"	NA	NA	NA
"gene151059"	43585	"Taar4"	NA	NA	NA
"gene151060"	43586	"Taar5"	NA	NA	NA
"gene151061"	43587	"Taar6"	NA	NA	NA
"gene151062"	43588	"Taar7a"	NA	NA	NA
"gene151063"	43589	"Taar7b"	-0.0229157204493536	0.116567225442782	0.290363251293587
"gene151064"	43590	"Taar7c-ps"	NA	NA	NA
"gene151065"	43591	"Taar7d"	NA	NA	NA
"gene151066"	43592	"Taar7e"	NA	NA	NA
"gene151067"	43593	"Taar7f"	NA	NA	NA
"gene151069"	43594	"Taar8b"	NA	NA	NA
"gene151070"	43595	"Taar8c"	NA	NA	NA
"gene151071"	43596	"Taar9"	NA	NA	NA
"gene151072"	43597	"Tab1"	-10.504237490911	0.00453412700961969	0.475873598881603
"gene151073"	43598	"Tab2"	NA	NA	NA
"gene151074"	43599	"Tab3"	NA	NA	NA
"gene151075"	43600	"Tac1"	NA	NA	NA
"gene151076"	43601	"Tac2"	NA	NA	NA
"gene151077"	43602	"Tac4"	NA	NA	NA
"gene151078"	43603	"Tacc1"	NA	NA	NA
"gene151079"	43604	"Tacc2"	NA	NA	NA
"gene151080"	43605	"Tacc3"	15.8759183595826	6.68756440337772e-05	0.741838967787816
"gene151081"	43606	"Taco1"	NA	NA	NA
"gene151082"	43607	"Taco1os"	NA	NA	NA
"gene151083"	43608	"Tacr1"	NA	NA	NA
"gene151084"	43609	"Tacr2"	NA	NA	NA
"gene151085"	43610	"Tacr3"	NA	NA	NA
"gene151086"	43611	"Tacstd2"	NA	NA	NA
"gene151087"	43612	"Tada1"	NA	NA	NA
"gene151088"	43613	"Tada2a"	3.16667100114026	0.286586511481107	0.200734012603599
"gene151089"	43614	"Tada2b"	NA	NA	NA
"gene151090"	43615	"Tada3"	NA	NA	NA
"gene151091"	43616	"Taf1"	NA	NA	NA
"gene151092"	43617	"Taf10"	NA	NA	NA
"gene151093"	43618	"Taf11"	NA	NA	NA
"gene151094"	43619	"Taf12"	NA	NA	NA
"gene151095"	43620	"Taf13"	NA	NA	NA
"gene151096"	43621	"Taf15"	-5.64896618823322	0.023454684852108	0.419987634350714
"gene151097"	43622	"Taf1a"	NA	NA	NA
"gene151098"	43623	"Taf1b"	NA	NA	NA
"gene151099"	43624	"Taf1c"	NA	NA	NA
"gene151100"	43625	"Taf1d"	NA	NA	NA
"gene151101"	43626	"Taf2"	NA	NA	NA
"gene151102"	43627	"Taf3"	NA	NA	NA
"gene151103"	43628	"Taf4"	NA	NA	NA
"gene151104"	43629	"Taf4b"	-1.65805210970447	0.00804415867266615	0.567997009659695
"gene151105"	43630	"Taf5"	NA	NA	NA
"gene151106"	43631	"Taf5l"	NA	NA	NA
"gene151107"	43632	"Taf6"	NA	NA	NA
"gene151108"	43633	"Taf6l"	NA	NA	NA
"gene151109"	43634	"Taf7"	NA	NA	NA
"gene151110"	43635	"Taf7l"	NA	NA	NA
"gene151111"	43636	"Taf7l2"	NA	NA	NA
"gene151112"	43637	"Taf8"	-11.3296092500889	0.112864753187171	0.249875736085534
"gene151113"	43638	"Taf9"	NA	NA	NA
"gene151114"	43639	"Taf9-ps"	NA	NA	NA
"gene151115"	43640	"Taf9b"	NA	NA	NA
"gene151116"	43641	"Tafa1"	NA	NA	NA
"gene151117"	43642	"Tafa2"	NA	NA	NA
"gene151118"	43643	"Tafa3"	NA	NA	NA
"gene151119"	43644	"Tafa4"	NA	NA	NA
"gene151120"	43645	"Tafa5"	-0.0057929036929761	1	0
"gene151121"	43646	"Tagap"	NA	NA	NA
"gene151122"	43647	"Tagap1"	NA	NA	NA
"gene151123"	43648	"Tagln"	NA	NA	NA
"gene151124"	43649	"Tagln2"	NA	NA	NA
"gene151125"	43650	"Tagln3"	NA	NA	NA
"gene151126"	43651	"Tal1"	NA	NA	NA
"gene151127"	43652	"Tal2"	NA	NA	NA
"gene151128"	43653	"Taldo1"	100.506154960174	1	0
"gene151129"	43654	"Tamm41"	NA	NA	NA
"gene151130"	43655	"Tanc1"	NA	NA	NA
"gene151131"	43656	"Tanc2"	NA	NA	NA
"gene151132"	43657	"Tango2"	NA	NA	NA
"gene151133"	43658	"Tango6"	NA	NA	NA
"gene151134"	43659	"Tank"	NA	NA	NA
"gene151135"	43660	"Taok1"	NA	NA	NA
"gene151136"	43661	"Taok2"	-12.2859567887678	0.0276871229007046	0.343016734102551
"gene151137"	43662	"Taok3"	NA	NA	NA
"gene151138"	43663	"Tap1"	NA	NA	NA
"gene151139"	43664	"Tap2"	NA	NA	NA
"gene151140"	43665	"Tapbp"	NA	NA	NA
"gene151141"	43666	"Tapbpl"	NA	NA	NA
"gene151142"	43667	"Tapt1"	NA	NA	NA
"gene151143"	43668	"Tarbp1"	NA	NA	NA
"gene151144"	43669	"Tarbp2"	-16.4879640487314	0.00801345939870211	0.52976889713167
"gene151145"	43670	"Tardbp"	NA	NA	NA
"gene151146"	43671	"Tarm1"	NA	NA	NA
"gene151147"	43672	"Tars"	NA	NA	NA
"gene151148"	43673	"Tars2"	NA	NA	NA
"gene151149"	43674	"Tarsl2"	NA	NA	NA
"gene151150"	43675	"Tas1r1"	NA	NA	NA
"gene151151"	43676	"Tas1r2"	NA	NA	NA
"gene151152"	43677	"Tas1r3"	0.448778787157147	0.721927388534008	0.0471060094472808
"gene151154"	43678	"Tas2r103"	NA	NA	NA
"gene151155"	43679	"Tas2r104"	NA	NA	NA
"gene151156"	43680	"Tas2r105"	NA	NA	NA
"gene151157"	43681	"Tas2r106"	NA	NA	NA
"gene151158"	43682	"Tas2r107"	NA	NA	NA
"gene151159"	43683	"Tas2r108"	NA	NA	NA
"gene151161"	43684	"Tas2r110"	NA	NA	NA
"gene151163"	43685	"Tas2r113"	-0.0132245099497114	0.914539651363784	0.0151495694336606
"gene151164"	43686	"Tas2r114"	NA	NA	NA
"gene151165"	43687	"Tas2r115"	NA	NA	NA
"gene151166"	43688	"Tas2r116"	NA	NA	NA
"gene151167"	43689	"Tas2r117"	NA	NA	NA
"gene151168"	43690	"Tas2r118"	NA	NA	NA
"gene151169"	43691	"Tas2r119"	NA	NA	NA
"gene151170"	43692	"Tas2r120"	NA	NA	NA
"gene151171"	43693	"Tas2r121"	-0.0463432295438089	1	2.26093548972794e-20
"gene151172"	43694	"Tas2r122"	NA	NA	NA
"gene151173"	43695	"Tas2r123"	NA	NA	NA
"gene151174"	43696	"Tas2r124"	NA	NA	NA
"gene151175"	43697	"Tas2r125"	NA	NA	NA
"gene151176"	43698	"Tas2r126"	NA	NA	NA
"gene151177"	43699	"Tas2r129"	NA	NA	NA
"gene151178"	43700	"Tas2r130"	NA	NA	NA
"gene151179"	43701	"Tas2r131"	0.00217233888486604	0.999999904884748	0
"gene151180"	43702	"Tas2r134"	NA	NA	NA
"gene151181"	43703	"Tas2r135"	NA	NA	NA
"gene151182"	43704	"Tas2r136"	NA	NA	NA
"gene151183"	43705	"Tas2r137"	NA	NA	NA
"gene151184"	43706	"Tas2r138"	NA	NA	NA
"gene151185"	43707	"Tas2r139"	NA	NA	NA
"gene151186"	43708	"Tas2r140"	NA	NA	NA
"gene151187"	43709	"Tas2r141-ps4"	-0.00935989744967241	0.611706466312321	0.0928507737410972
"gene151188"	43710	"Tas2r142-ps5"	NA	NA	NA
"gene151189"	43711	"Tas2r143"	NA	NA	NA
"gene151190"	43712	"Tas2r144"	NA	NA	NA
"gene151191"	43713	"Tas2r145-ps3"	NA	NA	NA
"gene151192"	43714	"Tas2r146-ps1"	NA	NA	NA
"gene151193"	43715	"Tasor"	NA	NA	NA
"gene151194"	43716	"Tasor2"	NA	NA	NA
"gene151195"	43717	"Tasp1"	40.5299114462139	0.0126454894050324	0.429964524080906
"gene151196"	43718	"Tat"	NA	NA	NA
"gene151197"	43719	"Tatdn1"	NA	NA	NA
"gene151198"	43720	"Tatdn2"	NA	NA	NA
"gene151199"	43721	"Tatdn3"	NA	NA	NA
"gene151200"	43722	"Tax1bp1"	NA	NA	NA
"gene151201"	43723	"Tax1bp3"	NA	NA	NA
"gene151202"	43724	"Taz"	NA	NA	NA
"gene151203"	43725	"Tbata"	-0.128558864152177	0.0142764920634438	0.4605933783564
"gene151204"	43726	"Tbc1d1"	NA	NA	NA
"gene151205"	43727	"Tbc1d10a"	NA	NA	NA
"gene151206"	43728	"Tbc1d10b"	NA	NA	NA
"gene151207"	43729	"Tbc1d10c"	NA	NA	NA
"gene151208"	43730	"Tbc1d12"	NA	NA	NA
"gene151209"	43731	"Tbc1d13"	NA	NA	NA
"gene151210"	43732	"Tbc1d14"	NA	NA	NA
"gene151211"	43733	"Tbc1d15"	-18.4695624953612	0.539845161503303	0.127504167840399
"gene151212"	43734	"Tbc1d16"	NA	NA	NA
"gene151213"	43735	"Tbc1d17"	NA	NA	NA
"gene151214"	43736	"Tbc1d19"	NA	NA	NA
"gene151215"	43737	"Tbc1d2"	NA	NA	NA
"gene151216"	43738	"Tbc1d20"	NA	NA	NA
"gene151217"	43739	"Tbc1d21"	NA	NA	NA
"gene151218"	43740	"Tbc1d22a"	NA	NA	NA
"gene151219"	43741	"Tbc1d22b"	5.46542498477034	1.57742044127858e-06	0.752126844921824
"gene151220"	43742	"Tbc1d22bos"	NA	NA	NA
"gene151221"	43743	"Tbc1d23"	NA	NA	NA
"gene151222"	43744	"Tbc1d24"	NA	NA	NA
"gene151223"	43745	"Tbc1d25"	NA	NA	NA
"gene151224"	43746	"Tbc1d2b"	NA	NA	NA
"gene151225"	43747	"Tbc1d30"	NA	NA	NA
"gene151226"	43748	"Tbc1d31"	NA	NA	NA
"gene151227"	43749	"Tbc1d32"	2.06798461470271	0.668425613618649	0.060235320671728
"gene151228"	43750	"Tbc1d4"	NA	NA	NA
"gene151229"	43751	"Tbc1d5"	NA	NA	NA
"gene151230"	43752	"Tbc1d7"	NA	NA	NA
"gene151231"	43753	"Tbc1d8"	NA	NA	NA
"gene151232"	43754	"Tbc1d8b"	NA	NA	NA
"gene151233"	43755	"Tbc1d9"	NA	NA	NA
"gene151234"	43756	"Tbc1d9b"	NA	NA	NA
"gene151235"	43757	"Tbca"	2.93545064204348	0.00232043299034867	0.491253887394356
"gene151236"	43758	"Tbcb"	NA	NA	NA
"gene151237"	43759	"Tbcc"	NA	NA	NA
"gene151238"	43760	"Tbccd1"	NA	NA	NA
"gene151239"	43761	"Tbcd"	NA	NA	NA
"gene151240"	43762	"Tbce"	NA	NA	NA
"gene151241"	43763	"Tbcel"	NA	NA	NA
"gene151242"	43764	"Tbck"	NA	NA	NA
"gene151243"	43765	"Tbk1"	-5.94858797972486	1	0
"gene151244"	43766	"Tbkbp1"	NA	NA	NA
"gene151245"	43767	"Tbl1x"	NA	NA	NA
"gene151246"	43768	"Tbl1xr1"	NA	NA	NA
"gene151247"	43769	"Tbl2"	NA	NA	NA
"gene151248"	43770	"Tbl3"	NA	NA	NA
"gene151249"	43771	"Tbp"	NA	NA	NA
"gene151250"	43772	"Tbpl1"	NA	NA	NA
"gene151251"	43773	"Tbpl2"	0.0173787110789283	1	0
"gene151252"	43774	"Tbr1"	NA	NA	NA
"gene151253"	43775	"Tbrg1"	NA	NA	NA
"gene151254"	43776	"Tbrg4"	NA	NA	NA
"gene151255"	43777	"Tbx1"	NA	NA	NA
"gene151256"	43778	"Tbx10"	NA	NA	NA
"gene151257"	43779	"Tbx15"	NA	NA	NA
"gene151258"	43780	"Tbx18"	NA	NA	NA
"gene151259"	43781	"Tbx19"	-0.340948853619196	0.0917270957374584	0.455271272692144
"gene151260"	43782	"Tbx2"	NA	NA	NA
"gene151261"	43783	"Tbx20"	NA	NA	NA
"gene151262"	43784	"Tbx21"	NA	NA	NA
"gene151263"	43785	"Tbx22"	NA	NA	NA
"gene151264"	43786	"Tbx3"	NA	NA	NA
"gene151265"	43787	"Tbx3os1"	NA	NA	NA
"gene151266"	43788	"Tbx3os2"	NA	NA	NA
"gene151267"	43789	"Tbx4"	-0.000889939882018311	0.083292744982528	0.249890117338247
"gene151268"	43790	"Tbx5"	NA	NA	NA
"gene151269"	43791	"Tbx6"	NA	NA	NA
"gene151270"	43792	"Tbxa2r"	NA	NA	NA
"gene151271"	43793	"Tbxas1"	NA	NA	NA
"gene151272"	43794	"Tc2n"	NA	NA	NA
"gene151273"	43795	"Tcaf1"	NA	NA	NA
"gene151274"	43796	"Tcaf2"	NA	NA	NA
"gene151275"	43797	"Tcaf3"	0.0521361332367849	1	0
"gene151276"	43798	"Tcaim"	NA	NA	NA
"gene151277"	43799	"Tcam1"	NA	NA	NA
"gene151278"	43800	"Tcap"	NA	NA	NA
"gene151279"	43801	"Tcea1"	NA	NA	NA
"gene151280"	43802	"Tcea1-ps1"	NA	NA	NA
"gene151281"	43803	"Tcea2"	NA	NA	NA
"gene151282"	43804	"Tcea3"	NA	NA	NA
"gene151283"	43805	"Tceal1"	5.40159742580056	0.240519960247024	0.178102274384928
"gene151284"	43806	"Tceal3"	NA	NA	NA
"gene151285"	43807	"Tceal5"	NA	NA	NA
"gene151287"	43808	"Tceal7"	NA	NA	NA
"gene151288"	43809	"Tceal8"	NA	NA	NA
"gene151289"	43810	"Tceal9"	NA	NA	NA
"gene151290"	43811	"Tceanc"	NA	NA	NA
"gene151291"	43812	"Tceanc2"	NA	NA	NA
"gene151292"	43813	"Tcerg1"	6.25006062844051	0.207476752818279	0.184378316036863
"gene151293"	43814	"Tcerg1l"	NA	NA	NA
"gene151294"	43815	"Tcf12"	NA	NA	NA
"gene151296"	43816	"Tcf19"	NA	NA	NA
"gene151297"	43817	"Tcf20"	NA	NA	NA
"gene151298"	43818	"Tcf21"	NA	NA	NA
"gene151299"	43819	"Tcf23"	NA	NA	NA
"gene151300"	43820	"Tcf24"	NA	NA	NA
"gene151301"	43821	"Tcf25"	-5.18387210042279	0.172793235316517	0.223037784102697
"gene151302"	43822	"Tcf3"	NA	NA	NA
"gene151303"	43823	"Tcf4"	NA	NA	NA
"gene151304"	43824	"Tcf7"	NA	NA	NA
"gene151305"	43825	"Tcf7l1"	NA	NA	NA
"gene151306"	43826	"Tcf7l2"	NA	NA	NA
"gene151307"	43827	"Tcfl5"	NA	NA	NA
"gene151308"	43828	"Tchh"	NA	NA	NA
"gene151309"	43829	"Tchhl1"	0.0197073163486408	0.401182301247827	0.109695954083955
"gene151310"	43830	"Tchp"	NA	NA	NA
"gene151311"	43831	"Tcim"	NA	NA	NA
"gene151312"	43832	"Tcirg1"	NA	NA	NA
"gene151313"	43833	"Tcl1"	NA	NA	NA
"gene151314"	43834	"Tcl1b1"	NA	NA	NA
"gene151315"	43835	"Tcl1b2"	NA	NA	NA
"gene151316"	43836	"Tcl1b3"	NA	NA	NA
"gene151317"	43837	"Tcl1b4"	0.102414504719213	0.947097579664427	0.00809511560329906
"gene151318"	43838	"Tcl1b5"	NA	NA	NA
"gene151319"	43839	"Tcn2"	NA	NA	NA
"gene151320"	43840	"Tcof1"	NA	NA	NA
"gene151321"	43841	"Tcp1"	NA	NA	NA
"gene151322"	43842	"Tcp1-ps1"	NA	NA	NA
"gene151323"	43843	"Tcp10a"	NA	NA	NA
"gene151324"	43844	"Tcp10b"	NA	NA	NA
"gene151325"	43845	"Tcp10c"	0.0362170802839906	0.834329982238636	0.0560193407595492
"gene151326"	43846	"Tcp11"	NA	NA	NA
"gene151327"	43847	"Tcp11l1"	NA	NA	NA
"gene151328"	43848	"Tcp11l2"	NA	NA	NA
"gene151329"	43849	"Tcp11x2"	NA	NA	NA
"gene151330"	43850	"Tcstv1"	NA	NA	NA
"gene151331"	43851	"Tcstv3"	NA	NA	NA
"gene151332"	43852	"Tcta"	NA	NA	NA
"gene151333"	43853	"Tcte1"	0.00410500993958435	0.80100385770801	0.0305613397132836
"gene151334"	43854	"Tcte2"	NA	NA	NA
"gene151336"	43855	"Tctex1d1"	NA	NA	NA
"gene151337"	43856	"Tctex1d2"	NA	NA	NA
"gene151338"	43857	"Tctex1d4"	NA	NA	NA
"gene151339"	43858	"Tctn1"	NA	NA	NA
"gene151340"	43859	"Tctn2"	NA	NA	NA
"gene151341"	43860	"Tctn3"	NA	NA	NA
"gene151342"	43861	"Tdg"	-1.94315655230665	0.000339794266352667	0.544802509998254
"gene151343"	43862	"Tdg-ps"	NA	NA	NA
"gene151344"	43863	"Tdg-ps2"	NA	NA	NA
"gene151345"	43864	"Tdgf1"	NA	NA	NA
"gene151347"	43865	"Tdgf1-ps2"	NA	NA	NA
"gene151348"	43866	"Tdh"	NA	NA	NA
"gene151349"	43867	"Tdo2"	NA	NA	NA
"gene151350"	43868	"Tdp1"	NA	NA	NA
"gene151351"	43869	"Tdp2"	-2.66545981173063	0.999999809769497	0
"gene151352"	43870	"Tdpoz1"	NA	NA	NA
"gene151353"	43871	"Tdpoz2"	NA	NA	NA
"gene151354"	43872	"Tdpoz3"	NA	NA	NA
"gene151355"	43873	"Tdpoz4"	NA	NA	NA
"gene151359"	43874	"Tdpoz8"	NA	NA	NA
"gene151360"	43875	"Tdpoz9"	NA	NA	NA
"gene151361"	43876	"Tdrd1"	NA	NA	NA
"gene151362"	43877	"Tdrd12"	-0.295310786284612	0.527402581182332	0.107494105231255
"gene151363"	43878	"Tdrd3"	NA	NA	NA
"gene151364"	43879	"Tdrd5"	NA	NA	NA
"gene151365"	43880	"Tdrd6"	NA	NA	NA
"gene151366"	43881	"Tdrd7"	NA	NA	NA
"gene151367"	43882	"Tdrd9"	NA	NA	NA
"gene151368"	43883	"Tdrkh"	NA	NA	NA
"gene151369"	43884	"Tdrp"	NA	NA	NA
"gene151370"	43885	"Tead1"	-0.288196958725561	1	0
"gene151371"	43886	"Tead2"	NA	NA	NA
"gene151372"	43887	"Tead3"	NA	NA	NA
"gene151373"	43888	"Tead4"	NA	NA	NA
"gene151374"	43889	"Tec"	NA	NA	NA
"gene151375"	43890	"Tecpr1"	NA	NA	NA
"gene151376"	43891	"Tecpr2"	NA	NA	NA
"gene151377"	43892	"Tecr"	NA	NA	NA
"gene151378"	43893	"Tecrl"	0.0253439536567704	1	0
"gene151379"	43894	"Tecta"	NA	NA	NA
"gene151380"	43895	"Tectb"	NA	NA	NA
"gene151381"	43896	"Tedc1"	NA	NA	NA
"gene151382"	43897	"Tedc2"	NA	NA	NA
"gene151383"	43898	"Teddm1a"	NA	NA	NA
"gene151384"	43899	"Teddm1b"	NA	NA	NA
"gene151385"	43900	"Teddm2"	NA	NA	NA
"gene151386"	43901	"Teddm3"	-0.0930184860515186	0.552237986058914	0.0906077324672283
"gene151387"	43902	"Tef"	NA	NA	NA
"gene151388"	43903	"Tefm"	NA	NA	NA
"gene151389"	43904	"Tek"	NA	NA	NA
"gene151390"	43905	"Tekt1"	NA	NA	NA
"gene151391"	43906	"Tekt2"	NA	NA	NA
"gene151392"	43907	"Tekt3"	NA	NA	NA
"gene151393"	43908	"Tekt4"	NA	NA	NA
"gene151394"	43909	"Tekt5"	0.129937088714439	0.262161629465277	0.154279435435357
"gene151395"	43910	"Telo2"	NA	NA	NA
"gene151396"	43911	"Ten1"	NA	NA	NA
"gene151397"	43912	"Tenm1"	NA	NA	NA
"gene151398"	43913	"Tenm2"	NA	NA	NA
"gene151399"	43914	"Tenm3"	NA	NA	NA
"gene151400"	43915	"Tenm4"	NA	NA	NA
